1989/02/27,BP,0
1989/02/28,BP,-0.09375
1989/03/01,BP,-0.15625
1989/03/02,BP,0.1875
1989/03/03,BP,0.15625
1989/03/06,BP,0.09375
1989/03/07,BP,0
1989/03/08,BP,-0.09375
1989/03/09,BP,0
1989/03/10,BP,-0.1875
1989/03/13,BP,0.125
1989/03/14,BP,0.28125
1989/03/15,BP,0.46875
1989/03/16,BP,0.375
1989/03/17,BP,-0.28125
1989/03/20,BP,-0.1875
1989/03/21,BP,0.15625
1989/03/22,BP,-0.09375
1989/03/23,BP,-0.03125
1989/03/27,BP,-0.03125
1989/03/28,BP,-0.125
1989/03/29,BP,0.03125
1989/03/30,BP,-0.3125
1989/03/31,BP,0.125
1989/04/03,BP,-0.0625
1989/04/04,BP,0.15625
1989/04/05,BP,-0.0625
1989/04/06,BP,-0.1875
1989/04/07,BP,-0.15625
1989/04/10,BP,-0.125
1989/04/11,BP,-0.03125
1989/04/12,BP,-0.03125
1989/04/13,BP,-0.3125
1989/04/14,BP,0.34375
1989/04/17,BP,0.21875
1989/04/18,BP,0.21875
1989/04/19,BP,0.125
1989/04/20,BP,-0.09375
1989/04/21,BP,0.03125
1989/04/24,BP,-0.03125
1989/04/25,BP,-0.3125
1989/04/26,BP,0.1875
1989/04/27,BP,0.1875
1989/04/28,BP,0.03125
1989/05/01,BP,-0.03125
1989/05/02,BP,-0.15625
1989/05/03,BP,-0.15625
1989/05/04,BP,-0.0625
1989/05/05,BP,0
1989/05/08,BP,-0.28125
1989/05/09,BP,-0.0625
1989/05/10,BP,-0.0625
1989/05/11,BP,0.03125
1989/05/12,BP,0.1875
1989/05/15,BP,-0.0625
1989/05/16,BP,-0.09375
1989/05/17,BP,-0.03125
1989/05/18,BP,0.0625
1989/05/19,BP,0.0625
1989/05/22,BP,-0.0625
1989/05/23,BP,-0.28125
1989/05/24,BP,0.15625
1989/05/25,BP,0.15625
1989/05/26,BP,-0.125
1989/05/30,BP,-0.15625
1989/05/31,BP,0.15625
1989/06/01,BP,-0.03125
1989/06/02,BP,-0.0625
1989/06/05,BP,-0.28125
1989/06/06,BP,0.15625
